Sale Order Item Code,Display Order Code,Store,Reverse Pickup Code,Reverse Pickup Created Date,Reverse Pickup Reason,Require Customization,COD,Shipping Address Id,Category,Invoice Code,Invoice Created,EWayBill No,EWayBill Date,EWayBill Valid Till,Billing Address City,Billing Address State,Billing Address Country,Billing Address Pincode,Billing Address Latitude,Billing Address Longitude,Shipping Method,Item SKU Code,Channel Product Id,Item Type Name,Item Type Color,Item Type Size,Item Type Brand,Channel Name,SKU Require Customization,Gift Wrap,Gift Message,HSN Code,MRP,Total Price,Selling Price,Cost Price,Prepaid Amount,Subtotal,Discount,GST Tax Type Code,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,TCS Amount,Tax %,Tax Value,Voucher Code,Shipping Charges,Shipping Method Charges,COD Service Charges,Gift Wrap Charges,Packet Number,Order Date as dd/mm/yyyy hh:MM:ss,Sale Order Code,On Hold,Sale Order Status,Priority,Currency,Currency Conversion Rate,Sale Order Item Status,Cancellation Reason,Shipping provider,Shipping Courier,Shipping Arranged By,Shipping Package Code,Shipping Package Creation Date,Shipping Package Status Code,Shipping Package Type,Length(mm),Width(mm),Height(mm),Delivery Time,Tracking Number,Dispatch Date,Facility,Return Date,Return Reason,Return Remarks,Created,Updated,Combination Identifier,Combination Description,Transfer Price,Item Code,IMEI,Weight,GSTIN,Customer GSTIN,TIN,Payment Instrument,Fulfillment TAT,Adjustment In Selling Price,Adjustment In Discount,Store Credit,IRN,Acknowledgement Number,Bundle SKU Code Number,SKU Name,Batch Code,Vendor Batch Number,Seller SKU Code,Item Type EAN,Shipping Courier Status,Shipping Tracking Status,Item Seal Id,Parent Sale Order Code,Item Tag,Shipment Tag,Original Order ID,Payment Method,Store Code,Channel Shipping,Item Details
446106-0,S2000067812,Online,,,,FALSE,0,11438519,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,KYTP002-32,KYTP002-32,GOL Sri Kumaran Yogapant - Black - Size : 32,Black,32,GOL,schools365,FALSE,FALSE,,61034200,999,707.8,639,,0,,0,gst-5,,,,,,,,,,,,,,,68.8,0,0,0,1,20-02-2026 12:37,SC-S2000067812,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 12:40,20-02-2026 12:40,,,,,,,,,,,25-02-2026 12:40,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 32,,,KYTP002-32,,,,,,,,,cashfree,,FALSE,
446116-0,S2000067814,Online,,,,FALSE,0,11438532,School Accessories,,,,,,Bangalore ,Karnataka,IN,560070,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,155.03,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,6.03,0,0,0,1,20-02-2026 12:46,SC-S2000067814,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 12:50,20-02-2026 12:50,,,,,,,,,,,25-02-2026 12:50,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
446116-1,S2000067814,Online,,,,FALSE,0,11438532,School Accessories,,,,,,Bangalore ,Karnataka,IN,560070,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,155.03,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,6.03,0,0,0,1,20-02-2026 12:46,SC-S2000067814,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 12:50,20-02-2026 12:50,,,,,,,,,,,25-02-2026 12:50,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
446116-2,S2000067814,Online,,,,FALSE,0,11438532,School Accessories,,,,,,Bangalore ,Karnataka,IN,560070,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,155.03,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,6.03,0,0,0,1,20-02-2026 12:46,SC-S2000067814,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 12:50,20-02-2026 12:50,,,,,,,,,,,25-02-2026 12:50,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
446118-0,S2000067814,Online,,,,FALSE,0,11438532,School Accessories,,,,,,Bangalore ,Karnataka,IN,560070,,,STD,KCSFS002-36,KCSFS002-36,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,Navy Blue,36,GOL,schools365,FALSE,FALSE,,61102000,999,935.36,899,,0,,0,gst-5,,,,,,,,,,,,,,,36.36,0,0,0,1,20-02-2026 12:46,SC-S2000067814,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 12:50,20-02-2026 12:50,,,,,,,,,,,25-02-2026 12:50,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,,,KCSFS002-36,,,,,,,,,cashfree,,FALSE,
446120-0,S2000067814,Online,,,,FALSE,0,11438532,School Accessories,,,,,,Bangalore ,Karnataka,IN,560070,,,STD,SSGOL006-10,SSGOL006-10,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",White,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,155.03,149,205,0,,0,gst-5,,,,,,,,,,,,,,,6.03,0,0,0,1,20-02-2026 12:46,SC-S2000067814,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 12:50,20-02-2026 12:50,,,,,,,,,,,25-02-2026 12:50,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",,,SSGOL006-10,,,,,,,,,cashfree,,FALSE,
446122-0,S2000067814,Online,,,,FALSE,0,11438532,School Accessories,,,,,,Bangalore ,Karnataka,IN,560070,,,STD,RBKPB002-8,RBKPB002-8,Reebok Prodigy Black School Shoes - 8US,Black,8US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2277.52,2189,,0,,0,Range-5-18,,,,,,,,,,,,,,,88.52,0,0,0,1,20-02-2026 12:46,SC-S2000067814,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 12:50,24-02-2026 15:05,,,,,,,,,,,25-02-2026 12:50,,,,,,,Reebok Prodigy Black School Shoes - 8US,,,RBKPB002-8,,,,,,,,,cashfree,,FALSE,
446124-0,S2000067815,Online,,,,FALSE,0,11438534,School Accessories,,,,,,Bangalore ,Karnataka,IN,560078,,,STD,KCSFS002-38,KCSFS002-38,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 38,Navy Blue,38,GOL,schools365,FALSE,FALSE,,61102000,999,1048,899,,0,,0,gst-5,,,,,,,,,,,,,,,149,0,0,0,1,20-02-2026 12:48,SC-S2000067815,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 12:50,20-02-2026 12:50,,,,,,,,,,,25-02-2026 12:50,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 38,,,KCSFS002-38,,,,,,,,,cashfree,,FALSE,
446108-0,S2000067813,Online,,,,FALSE,0,11438544,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.25,0,0,0,1,20-02-2026 12:44,SC-S2000067813,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
446108-1,S2000067813,Online,,,,FALSE,0,11438544,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.25,0,0,0,1,20-02-2026 12:44,SC-S2000067813,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
446108-2,S2000067813,Online,,,,FALSE,0,11438544,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.25,0,0,0,1,20-02-2026 12:44,SC-S2000067813,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
446108-3,S2000067813,Online,,,,FALSE,0,11438544,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.25,0,0,0,1,20-02-2026 12:44,SC-S2000067813,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
446110-0,S2000067813,Online,,,,FALSE,0,11438544,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,SSGOL006-7,SSGOL006-7,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",White,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.25,149,205,0,,0,gst-5,,,,,,,,,,,,,,,8.25,0,0,0,1,20-02-2026 12:44,SC-S2000067813,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",,,SSGOL006-7,,,,,,,,,cashfree,,FALSE,
446110-1,S2000067813,Online,,,,FALSE,0,11438544,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,SSGOL006-7,SSGOL006-7,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",White,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.25,149,205,0,,0,gst-5,,,,,,,,,,,,,,,8.25,0,0,0,1,20-02-2026 12:44,SC-S2000067813,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",,,SSGOL006-7,,,,,,,,,cashfree,,FALSE,
446112-0,S2000067813,Online,,,,FALSE,0,11438544,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,KCSFS002-36,KCSFS002-36,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,Navy Blue,36,GOL,schools365,FALSE,FALSE,,61102000,999,948.76,899,,0,,0,gst-5,,,,,,,,,,,,,,,49.76,0,0,0,1,20-02-2026 12:44,SC-S2000067813,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,,,KCSFS002-36,,,,,,,,,cashfree,,FALSE,
446114-0,S2000067813,Online,,,,FALSE,0,11438544,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,KCSFS002-34,KCSFS002-34,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61102000,999,948.74,899,,0,,0,gst-5,,,,,,,,,,,,,,,49.74,0,0,0,1,20-02-2026 12:44,SC-S2000067813,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,,,KCSFS002-34,,,,,,,,,cashfree,,FALSE,
446126-0,S2000067816,Online,,,,FALSE,0,11438546,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,schools365,FALSE,FALSE,,61159500,149,152.8,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,3.8,0,0,0,1,20-02-2026 12:56,SC-S2000067816,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,cashfree,,FALSE,
446128-0,S2000067816,Online,,,,FALSE,0,11438546,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,152.8,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,3.8,0,0,0,1,20-02-2026 12:56,SC-S2000067816,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
446128-1,S2000067816,Online,,,,FALSE,0,11438546,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,152.8,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,3.8,0,0,0,1,20-02-2026 12:56,SC-S2000067816,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
446130-0,S2000067816,Online,,,,FALSE,0,11438546,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,SSGOL006-8,SSGOL006-8,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",White,L,GOL,schools365,FALSE,FALSE,,61159500,149,152.8,149,205,0,,0,gst-5,,,,,,,,,,,,,,,3.8,0,0,0,1,20-02-2026 12:56,SC-S2000067816,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",,,SSGOL006-8,,,,,,,,,cashfree,,FALSE,
446132-0,S2000067816,Online,,,,FALSE,0,11438546,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,SSGOL006-9,SSGOL006-9,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XL",White,XL,GOL,schools365,FALSE,FALSE,,61159500,149,152.8,149,205,0,,0,gst-5,,,,,,,,,,,,,,,3.8,0,0,0,1,20-02-2026 12:56,SC-S2000067816,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XL",,,SSGOL006-9,,,,,,,,,cashfree,,FALSE,
446134-0,S2000067816,Online,,,,FALSE,0,11438546,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,KYTP002-30,KYTP002-30,GOL Sri Kumaran Yogapant - Black - Size : 30,Black,30,GOL,schools365,FALSE,FALSE,,61034200,999,655.28,639,,0,,0,gst-5,,,,,,,,,,,,,,,16.28,0,0,0,1,20-02-2026 12:56,SC-S2000067816,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 30,,,KYTP002-30,,,,,,,,,cashfree,,FALSE,
446136-0,S2000067816,Online,,,,FALSE,0,11438546,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,KCSLS001-30,KCSLS001-30,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 30,Navy Blue,30,GOL,schools365,FALSE,FALSE,,61102000,999,798.84,779,,0,,0,gst-5,,,,,,,,,,,,,,,19.84,0,0,0,1,20-02-2026 12:56,SC-S2000067816,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 30,,,KCSLS001-30,,,,,,,,,cashfree,,FALSE,
446136-1,S2000067816,Online,,,,FALSE,0,11438546,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,KCSLS001-30,KCSLS001-30,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 30,Navy Blue,30,GOL,schools365,FALSE,FALSE,,61102000,999,798.84,779,,0,,0,gst-5,,,,,,,,,,,,,,,19.84,0,0,0,1,20-02-2026 12:56,SC-S2000067816,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 30,,,KCSLS001-30,,,,,,,,,cashfree,,FALSE,
446138-0,S2000067816,Online,,,,FALSE,0,11438546,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,KCSFS001-30,KCSFS001-30,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 30,Navy Blue,30,GOL,schools365,FALSE,FALSE,,61102000,999,891.13,869,,0,,0,gst-5,,,,,,,,,,,,,,,22.13,0,0,0,1,20-02-2026 12:56,SC-S2000067816,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 30,,,KCSFS001-30,,,,,,,,,cashfree,,FALSE,
446140-0,S2000067816,Online,,,,FALSE,0,11438546,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,RBKPB001-4,RBKPB001-4,Reebok Prodigy Black School Shoes - 4US,Black,4US,Reebok,schools365,FALSE,FALSE,,64041990,2699,2090.91,2039,,0,,0,Range-5-18,,,,,,,,,,,,,,,51.91,0,0,0,1,20-02-2026 12:56,SC-S2000067816,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:00,20-02-2026 13:00,,,,,,,,,,,25-02-2026 13:00,,,,,,,Reebok Prodigy Black School Shoes - 4US,,,RBKPB001-4,,,,,,,,,cashfree,,FALSE,
446142-0,S2000067817,Online,,,,FALSE,0,11438551,School Accessories,,,,,,Bengaluru,Karnataka,IN,560070,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,155.45,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,6.45,0,0,0,1,20-02-2026 13:01,SC-S2000067817,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,,,,,,25-02-2026 13:10,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
446142-1,S2000067817,Online,,,,FALSE,0,11438551,School Accessories,,,,,,Bengaluru,Karnataka,IN,560070,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,155.45,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,6.45,0,0,0,1,20-02-2026 13:01,SC-S2000067817,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,,,,,,25-02-2026 13:10,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
446144-0,S2000067817,Online,,,,FALSE,0,11438551,School Accessories,,,,,,Bengaluru,Karnataka,IN,560070,,,STD,KCSFS002-34,KCSFS002-34,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61102000,999,1042.22,999,,0,,0,gst-5,,,,,,,,,,,,,,,43.22,0,0,0,1,20-02-2026 13:01,SC-S2000067817,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,,,,,,25-02-2026 13:10,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,,,KCSFS002-34,,,,,,,,,cashfree,,FALSE,
446146-0,S2000067817,Online,,,,FALSE,0,11438551,School Accessories,,,,,,Bengaluru,Karnataka,IN,560070,,,STD,KCSLS002-34,KCSLS002-34,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61102000,999,1042.22,999,,0,,0,gst-5,,,,,,,,,,,,,,,43.22,0,0,0,1,20-02-2026 13:01,SC-S2000067817,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,,,,,,25-02-2026 13:10,,,,,,,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 34,,,KCSLS002-34,,,,,,,,,cashfree,,FALSE,
446148-0,S2000067817,Online,,,,FALSE,0,11438551,School Accessories,,,,,,Bengaluru,Karnataka,IN,560070,,,STD,SSGOL006-9,SSGOL006-9,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XL",White,XL,GOL,schools365,FALSE,FALSE,,61159500,149,155.45,149,205,0,,0,gst-5,,,,,,,,,,,,,,,6.45,0,0,0,1,20-02-2026 13:01,SC-S2000067817,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,,,,,,25-02-2026 13:10,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XL",,,SSGOL006-9,,,,,,,,,cashfree,,FALSE,
446150-0,S2000067817,Online,,,,FALSE,0,11438551,School Accessories,,,,,,Bengaluru,Karnataka,IN,560070,,,STD,KYTP002-34,KYTP002-34,GOL Sri Kumaran Yogapant - Black - Size : 34,Black,34,GOL,schools365,FALSE,FALSE,,61034200,999,1042.21,999,,0,,0,gst-5,,,,,,,,,,,,,,,43.21,0,0,0,1,20-02-2026 13:01,SC-S2000067817,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,,,,,,25-02-2026 13:10,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 34,,,KYTP002-34,,,,,,,,,cashfree,,FALSE,
446152-0,S2000067818,Online,,,,FALSE,0,11438553,School Accessories,,,,,,Bangalore ,Karnataka,IN,560070,,,STD,KCSLS001-30,KCSLS001-30,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 30,Navy Blue,30,GOL,schools365,FALSE,FALSE,,61102000,999,928,779,,0,,0,gst-5,,,,,,,,,,,,,,,149,0,0,0,1,20-02-2026 13:06,SC-S2000067818,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,,,,,,25-02-2026 13:10,,,,,,,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 30,,,KCSLS001-30,,,,,,,,,cashfree,,FALSE,
